id,parent_id,is_complex,square_space,spot_type_id,currency_type,modality,latitude,longitude,rate,created_at
14241,,1,19000.00,9,1,2,19.458582800000,-99.198379800000,150000.00,2023-08-17T16:25:02Z
14241,,1,19000.00,9,1,1,19.458582800000,-99.198379800000,150.00,2023-08-17T16:25:02Z
14584,,0,1200.00,9,1,1,19.109258541954,-98.250216499913,80000.00,2023-08-09T11:22:30Z
14585,,0,4000.00,9,1,1,19.107304400000,-98.226082900000,230000.00,2023-08-09T11:22:30Z
14595,,0,2000.00,9,1,1,19.073840700000,-98.152620500000,210000.00,2023-08-09T11:22:30Z
14636,,0,140000.00,15,2,2,32.648530431991,-115.367813334940,18000000.00,2023-07-02T17:26:54Z
14639,,0,374.00,13,1,1,19.412353900000,-99.182487300000,149600.00,2023-07-03T13:10:53Z
14640,,1,325.00,11,1,1,19.371532200000,-99.180116000000,88075.00,2023-07-03T15:33:33Z
14641,,1,325.00,11,1,1,19.371532200000,-99.180116000000,81575.00,2023-07-03T15:50:01Z
14643,,0,20.00,13,1,1,19.425827800000,-99.175141900000,22000.00,2023-07-03T16:23:44Z
14645,,0,1000.00,13,1,1,19.421289500000,-99.129755600000,310000.00,2023-07-03T16:52:50Z
14646,,0,450.00,9,1,1,19.451054000000,-99.125519000000,48000.00,2023-07-03T16:53:28Z
14646,,0,450.00,9,1,2,19.451054000000,-99.125519000000,7300000.00,2023-07-03T16:53:28Z
14653,,0,60.00,13,1,2,19.353534600000,-99.189965100000,31000.00,2023-07-04T10:44:58Z
14653,,0,60.00,13,1,1,19.353534600000,-99.189965100000,31000.00,2023-07-04T10:44:58Z
14654,,0,29.00,13,1,1,19.420709500000,-99.165206900000,10000.00,2023-07-04T11:18:06Z
14655,,0,900.00,9,1,1,25.689490200000,-100.489075400000,108000.00,2023-07-04T11:27:24Z
14657,,0,600.00,9,1,1,19.451054000000,-99.125519000000,54000.00,2023-07-04T11:31:29Z
14676,,1,24765.00,11,2,1,19.380763000000,-99.176381000000,25.00,2023-07-04T11:44:40Z
14697,,1,53910.00,11,1,1,19.359344000000,-99.271838000000,430.00,2023-07-04T11:46:25Z
14702,,1,7611.00,11,1,1,19.379745000000,-99.178717000000,450.00,2023-07-04T11:46:46Z
14707,,1,12410.00,11,1,1,19.369262000000,-99.266744000000,300.00,2023-07-04T11:47:48Z
14708,,1,6230.00,11,1,1,19.434215503642,-99.211598597467,266.00,2023-07-04T11:47:54Z
14709,,1,8800.00,11,1,1,19.425819000000,-99.176866000000,352.00,2023-07-04T11:48:13Z
14710,,1,2960.00,11,1,1,19.366804850000,-99.271445510000,425.00,2023-07-04T11:48:31Z
14716,,1,5100.00,11,1,1,19.424634590000,-99.177418280000,330.00,2023-07-04T11:49:28Z
14718,,1,35133.00,11,1,1,19.434357000000,-99.153724000000,495.00,2023-07-04T11:49:50Z
14720,,1,16943.00,11,2,1,19.363843000000,-99.279230000000,23.00,2023-07-04T11:50:04Z
14720,,1,16943.00,11,2,2,19.363843000000,-99.279230000000,3800.00,2023-07-04T11:50:04Z
14721,,1,9306.00,11,2,1,19.393731000000,-99.238111000000,15.00,2023-07-04T11:50:10Z
14721,,1,9306.00,11,2,2,19.393731000000,-99.238111000000,2500.00,2023-07-04T11:50:10Z
14723,,1,9992.00,11,2,1,19.427548000000,-99.173096000000,17.00,2023-07-04T11:50:21Z
14755,,1,1.00,11,2,1,19.384783700000,-99.249479900000,18.00,2023-07-04T11:54:50Z
14758,,1,1.00,11,1,1,19.420620882181,-99.166004730688,490.00,2023-07-04T11:55:33Z
14762,,1,10780.00,11,2,1,19.369671347759,-99.162849973348,21.00,2023-07-04T11:56:12Z
14766,,1,1344.00,11,1,1,19.395941000000,-99.171567000000,350.00,2023-07-04T11:56:53Z
14777,,1,11550.00,11,1,1,19.366129643069,-99.178048631727,320.00,2023-07-04T11:58:46Z
14782,,1,4039.00,11,2,1,19.453382941875,-99.217418386041,20.00,2023-07-04T11:59:29Z
14782,,1,4039.00,11,2,2,19.453382941875,-99.217418386041,33671.00,2023-07-04T11:59:29Z
14783,,1,8559.00,11,2,1,19.355399147703,-99.199860244989,21.00,2023-07-04T11:59:45Z
14791,,1,29792.00,11,2,1,19.364461706000,-99.260600346000,22.00,2023-07-04T12:01:04Z
14792,,1,41500.00,11,2,1,19.429566403000,-99.163623930000,26.00,2023-07-04T12:01:14Z
14794,,1,44225.00,11,2,1,19.429670101000,-99.160722423000,25.00,2023-07-04T12:01:22Z
14795,,1,24292.00,11,1,1,19.428889231000,-99.161918933000,550.00,2023-07-04T12:01:29Z
14798,,1,8205.00,11,1,1,19.372755707000,-99.260479361000,330.00,2023-07-04T12:01:43Z
14806,,1,20099.00,11,2,1,19.433082876000,-99.210241191000,24.00,2023-07-04T12:02:29Z
14807,,1,16410.00,11,2,1,19.393446929000,-99.172361952000,19.00,2023-07-04T12:02:36Z
14807,,1,16410.00,11,2,2,19.393446929000,-99.172361952000,4000.00,2023-07-04T12:02:36Z
14808,,1,57850.00,11,2,1,19.407872669000,-99.183250899000,32.00,2023-07-04T12:02:39Z
14811,,1,11840.00,11,1,1,19.333200400000,-99.203519000000,540.00,2023-07-04T12:02:53Z
14813,,1,1.00,11,,,19.434275007000,-99.151329869000,,2023-07-04T12:03:00Z
14814,,1,33646.00,11,2,1,19.353041956000,-99.185889794000,26.00,2023-07-04T12:03:04Z
14816,,1,20557.00,11,1,1,19.453535069000,-99.186021783000,360.00,2023-07-04T12:03:15Z
14817,,1,5657.00,11,1,1,19.364480385000,-99.279157561000,240.00,2023-07-04T12:03:19Z
14819,,1,19498.00,11,1,1,19.303595788000,-99.182903894000,415.00,2023-07-04T12:03:26Z
14822,,1,5964.00,11,1,1,19.359279737000,-99.276844646000,360.00,2023-07-04T12:03:43Z
14823,,1,6751.00,11,1,1,19.373850000000,-99.178453000000,460.00,2023-07-04T12:03:46Z
14824,,1,1738.00,11,1,1,19.359379124000,-99.274830454000,302.00,2023-07-04T12:03:56Z
14825,,1,15053.00,11,1,1,19.339865753000,-99.190933329000,400.00,2023-07-04T12:03:59Z
14826,,1,1700.00,11,2,1,19.366728904000,-99.260519124000,21.00,2023-07-04T12:04:16Z
14827,,1,5413.00,11,1,1,19.302100143000,-99.188356576000,400.00,2023-07-04T12:04:29Z
14828,,1,10382.00,11,2,1,19.363487513000,-99.182660619000,19.00,2023-07-04T12:04:33Z
14828,,1,10382.00,11,2,2,19.363487513000,-99.182660619000,4200.00,2023-07-04T12:04:33Z
14829,,1,24000.00,11,2,1,19.373502500000,-99.260938203000,22.00,2023-07-04T12:04:36Z
14830,,1,7420.00,11,1,1,19.307136091003,-99.210304766893,320.00,2023-07-04T12:04:40Z
14831,,1,12443.00,11,2,1,19.301808000000,-99.190634000000,21.00,2023-07-04T12:04:43Z
14834,,0,30.00,13,1,1,19.414430500000,-99.157303100000,22000.00,2023-07-04T16:26:59Z
14835,,1,1500.00,11,1,1,19.437761800000,-99.194305900000,30.00,2023-07-04T17:19:19Z
14837,,0,30.00,13,1,1,19.380704100000,-99.165826900000,16900.00,2023-07-05T12:40:48Z
14838,,0,985.00,11,1,1,19.553784900000,-99.211431900000,13250.00,2023-07-05T13:43:54Z
14840,,0,9.00,13,1,1,25.652702200000,-100.276334900000,10000.00,2023-07-05T15:58:56Z
14841,,0,140.00,13,1,1,20.671629400000,-103.353167300000,18000.00,2023-07-05T15:59:12Z
14842,,0,140.00,13,1,1,20.670789300000,-103.348567300000,33000.00,2023-07-05T16:13:07Z
14849,,0,417.00,13,1,1,25.766641300000,-100.316689400000,62550.00,2023-07-06T11:39:38Z
14850,,0,200.00,13,1,1,25.766641300000,-100.316689400000,36000.00,2023-07-06T12:25:24Z
14851,,0,107.00,11,1,1,25.652409844939,-100.362766959440,37000.00,2023-07-06T12:41:50Z
14852,,0,734.00,11,1,1,25.673177399112,-100.311246121910,95000.00,2023-07-06T12:47:52Z
14853,,0,155.00,11,1,1,19.397224200000,-99.236709800000,83000.00,2023-07-06T15:02:56Z
14854,,0,66.00,13,1,2,25.651276100000,-100.335162600000,36597.00,2023-07-06T15:18:28Z
14857,,0,120.00,13,1,1,20.699151800000,-103.415658400000,45000.00,2023-07-06T17:24:11Z
14858,,0,32.00,13,1,1,19.419578500000,-99.163907900000,32000.00,2023-07-06T17:41:45Z
14859,,0,130.00,13,1,1,20.672394400000,-103.348632000000,18500.00,2023-07-06T17:54:50Z
14860,,0,360.00,13,1,1,20.697436700000,-103.364417800000,80000.00,2023-07-06T18:05:16Z
14861,,0,108.00,13,1,1,20.699892000000,-103.354654500000,25000.00,2023-07-06T18:16:21Z
14862,,0,56.00,13,1,1,20.661803700000,-103.345464300000,10000.00,2023-07-06T18:31:01Z
14863,,0,537.00,15,1,2,20.502497800000,-103.499777400000,2800000.00,2023-07-07T00:45:20Z
14864,,0,30.00,13,1,1,19.348549900000,-99.185070600000,23000.00,2023-07-07T10:24:59Z
14865,,0,62.00,13,1,1,19.516650900000,-98.888915000000,14400.00,2023-07-07T11:31:34Z
14866,,0,182.00,13,1,1,19.516650900000,-98.888915000000,50600.00,2023-07-07T11:34:11Z
14867,,0,142.00,13,1,1,19.516650900000,-98.888915000000,29325.00,2023-07-07T11:39:18Z
14868,,0,60.00,13,1,1,19.425989100000,-99.177316400000,45000.00,2023-07-07T12:31:33Z
14883,,1,20825.00,11,2,1,19.448470000000,-99.207110000000,25.00,2023-07-07T15:04:40Z
14884,,1,8941.00,11,1,1,25.649775611000,-100.325841127000,400.00,2023-07-07T15:05:10Z
14884,,1,8941.00,11,1,2,25.649775611000,-100.325841127000,3200.00,2023-07-07T15:05:10Z
14885,,1,15220.00,11,1,2,20.707047000000,-103.415138000000,64000.00,2023-07-07T15:05:56Z
14886,,1,1680.00,11,1,2,19.424367110000,-99.204536370000,77272.00,2023-07-07T15:06:03Z
14887,,1,4800.00,11,1,2,19.429328000000,-99.177247000000,60000.00,2023-07-07T15:06:06Z
14888,,1,13065.00,11,1,1,19.444268244345,-99.200011119246,23.00,2023-07-07T15:06:13Z
14888,,1,13065.00,11,1,2,19.444268244345,-99.200011119246,78100.00,2023-07-07T15:06:13Z
14889,,1,1520.00,11,2,2,19.431783620000,-99.216542390000,1600.00,2023-07-07T15:06:36Z
14890,,1,560.00,11,2,1,19.440067820000,-99.191095440000,20.00,2023-07-07T15:06:39Z
14890,,1,560.00,11,2,2,19.440067820000,-99.191095440000,1966.00,2023-07-07T15:06:39Z
14891,,1,16792.00,11,1,2,25.667602746200,-100.330050412000,65000.00,2023-07-07T15:06:53Z
14892,,1,2410.00,11,1,1,25.670519000000,-100.325329000000,350.00,2023-07-07T15:07:08Z
14892,,1,2410.00,11,1,2,25.670519000000,-100.325329000000,52965.00,2023-07-07T15:07:08Z
14893,,1,764.00,11,1,1,20.673099899694,-103.422440466030,354.00,2023-07-07T15:07:20Z
14893,,1,764.00,11,1,2,20.673099899694,-103.422440466030,43636.00,2023-07-07T15:07:20Z
14894,,1,27795.00,11,1,2,20.560629596530,-100.360705850260,38578.00,2023-07-07T15:07:23Z
14896,,1,8764.00,11,1,1,20.586285000000,-100.352249000000,303.00,2023-07-07T15:07:32Z
14896,,1,8764.00,11,1,2,20.586285000000,-100.352249000000,36459.00,2023-07-07T15:07:32Z
14897,,1,19580.00,11,1,1,20.572935904001,-100.361708364590,230.00,2023-07-07T15:07:35Z
14897,,1,19580.00,11,1,2,20.572935904001,-100.361708364590,33395.00,2023-07-07T15:07:35Z
14898,,1,19500.00,11,1,2,20.573352754799,-100.361139736280,36569.00,2023-07-07T15:07:38Z
14899,,1,7140.00,11,1,1,20.573624862077,-100.358899398370,258.00,2023-07-07T15:07:47Z
14899,,1,7140.00,11,1,2,20.573624862077,-100.358899398370,41492.00,2023-07-07T15:07:47Z
14900,,1,6600.00,11,1,1,20.697163526682,-100.440318935600,355.00,2023-07-07T15:07:51Z
14900,,1,6600.00,11,1,2,20.697163526682,-100.440318935600,38858.00,2023-07-07T15:07:51Z
14901,,1,3640.00,11,1,1,20.596380000000,-100.354153000000,327.00,2023-07-07T15:07:54Z
14901,,1,3640.00,11,1,2,20.596380000000,-100.354153000000,30334.00,2023-07-07T15:07:54Z
14902,,1,2664.00,11,1,2,20.619398000000,-100.381675000000,42492.00,2023-07-07T15:07:57Z
14903,,1,6400.00,11,1,1,20.561444487073,-100.361751002380,200.00,2023-07-07T15:08:04Z
14903,,1,6400.00,11,1,2,20.561444487073,-100.361751002380,35000.00,2023-07-07T15:08:04Z
14905,,1,15605.00,11,1,1,20.711550406200,-103.410016493000,380.00,2023-07-07T15:08:22Z
14905,,1,15605.00,11,1,2,20.711550406200,-103.410016493000,64615.00,2023-07-07T15:08:22Z
14906,,1,19835.00,11,1,1,25.673417864369,-100.388853066160,400.00,2023-07-07T15:08:28Z
14906,,1,19835.00,11,1,2,25.673417864369,-100.388853066160,43189.00,2023-07-07T15:08:28Z
14908,,1,4560.00,11,1,2,19.347261173946,-99.146457128227,40000.00,2023-07-07T15:09:10Z
14909,,1,5003.00,11,1,2,18.992701408030,-98.277220193185,42000.00,2023-07-07T15:12:28Z
14910,,1,11954.00,11,1,2,20.671172915665,-103.417446461220,31880.00,2023-07-07T15:14:41Z
14912,,1,1.00,11,1,1,25.649600435000,-100.326290827000,400.00,2023-07-07T15:19:01Z
14913,,1,15550.00,11,1,1,25.649375688000,-100.325723786000,385.00,2023-07-07T15:19:04Z
14913,,1,15550.00,11,1,2,25.649375688000,-100.325723786000,2900.00,2023-07-07T15:19:04Z
14914,,1,6500.00,11,1,1,25.667063077000,-100.342804903000,180.00,2023-07-07T15:19:14Z
14915,,1,5844.00,11,1,1,25.650544181356,-100.332874154640,320.00,2023-07-07T15:19:17Z
14917,,1,1.00,11,1,1,25.665892148000,-100.311385462000,200.00,2023-07-07T15:19:31Z
14918,,1,9500.00,11,1,1,25.642194257784,-100.319757630540,360.00,2023-07-07T15:19:35Z
14918,,1,9500.00,11,1,2,25.642194257784,-100.319757630540,57000.00,2023-07-07T15:19:35Z
14919,,1,8103.00,11,1,1,25.642047423000,-100.319431301000,340.00,2023-07-07T15:19:47Z
14920,,1,588.00,11,1,1,25.653335380000,-100.336113531000,415.00,2023-07-07T15:19:55Z
14921,,1,3000.00,11,1,1,25.670723689000,-100.376292502000,290.00,2023-07-07T15:20:01Z
14922,,1,31180.00,11,1,1,25.669111465000,-100.308273284000,400.00,2023-07-07T15:20:08Z
14923,,1,7863.00,11,2,1,25.649492601000,-100.351782208000,27.00,2023-07-07T15:20:14Z
14924,,1,1.00,11,1,1,25.678269414000,-100.349175414000,325.00,2023-07-07T15:20:25Z
14925,,1,120000.00,11,1,1,25.645455758464,-100.322330772420,400.00,2023-07-07T15:20:34Z
14926,,1,40836.00,11,1,1,25.670225480000,-100.374960405000,340.00,2023-07-07T15:20:37Z
14927,,1,12830.00,11,1,1,25.667817750000,-100.320045548000,310.00,2023-07-07T15:20:41Z
14927,,1,12830.00,11,1,2,25.667817750000,-100.320045548000,35000.00,2023-07-07T15:20:41Z
14928,,1,36000.00,11,2,1,19.380763000000,-99.176381000000,25.00,2023-07-07T15:20:47Z
14929,,1,9951.00,11,1,1,19.540385385800,-99.215106365000,280.00,2023-07-07T15:20:52Z
14930,,1,273.00,11,2,1,20.709571000000,-103.378531000000,18.00,2023-07-07T15:20:55Z
14930,,1,273.00,11,2,2,20.709571000000,-103.378531000000,50000.00,2023-07-07T15:20:55Z
14931,,1,1.00,11,2,1,20.655620000000,-103.389374000000,19.00,2023-07-07T15:20:58Z
14932,,1,4509.00,11,1,1,20.676367000000,-103.369069000000,180.00,2023-07-07T15:21:02Z
14933,,1,1200.00,11,1,1,20.692165000000,-103.382388000000,275.00,2023-07-07T15:21:05Z
14934,,1,3997.00,11,2,1,20.703010960940,-103.375798255330,17.00,2023-07-07T15:21:08Z
14935,,1,15200.00,11,1,1,20.708413000000,-103.378565000000,350.00,2023-07-07T15:21:11Z
14936,,1,3000.00,11,1,1,20.712147000000,-103.409307000000,320.00,2023-07-07T15:21:15Z
14936,,1,3000.00,11,1,2,20.712147000000,-103.409307000000,34666.00,2023-07-07T15:21:15Z
14937,,1,7000.00,11,1,1,20.709364000000,-103.414529000000,450.00,2023-07-07T15:21:21Z
14938,,1,4800.00,11,1,1,20.657275000000,-103.386859000000,350.00,2023-07-07T15:21:27Z
14939,,1,47044.00,11,1,1,20.710384000000,-103.409941000000,507.00,2023-07-07T15:21:30Z
14940,,1,56500.00,11,1,1,20.712567000000,-103.410771000000,360.00,2023-07-07T15:21:33Z
14941,,1,1.00,11,1,1,20.697768000000,-103.381880000000,750.00,2023-07-07T15:21:36Z
14942,,1,57970.00,11,1,1,20.697863000000,-103.373590000000,420.00,2023-07-07T15:21:47Z
14943,,1,88266.00,11,1,1,20.709630637718,-103.413291480080,430.00,2023-07-07T15:21:50Z
14944,,1,31727.00,11,1,1,20.677952000000,-103.400523000000,400.00,2023-07-07T15:21:53Z
14945,,1,20000.00,11,1,1,20.707587000000,-103.412982000000,530.00,2023-07-07T15:21:59Z
14946,,1,5267.00,11,1,1,20.710870000000,-103.381391000000,410.00,2023-07-07T15:22:03Z
14947,,1,17000.00,11,1,1,20.701483000000,-103.375231000000,430.00,2023-07-07T15:22:06Z
14948,,1,1275.00,11,1,1,20.698082255321,-103.383752256630,300.00,2023-07-07T15:22:09Z
14949,,1,94950.00,11,2,1,19.359344000000,-99.271838000000,22.00,2023-07-07T15:22:18Z
14950,,1,20125.00,11,2,1,19.369614000000,-99.179992000000,23.00,2023-07-07T15:22:21Z
14951,,1,28800.00,11,1,1,19.464637393764,-99.224713593721,280.00,2023-07-07T15:22:24Z
14952,,1,200000.00,11,2,1,20.643758000000,-103.416609000000,21.00,2023-07-07T15:22:30Z
14953,,1,2400.00,11,1,1,20.589172541200,-103.445338790000,300.00,2023-07-07T15:22:34Z
14954,,1,275.00,11,1,1,19.379745000000,-99.178717000000,480.00,2023-07-07T15:22:37Z
14955,,1,4831.00,11,1,1,20.670935000000,-103.384548000000,250.00,2023-07-07T15:22:56Z
14956,,1,4800.00,11,2,1,32.513852000000,-117.005163000000,21.00,2023-07-07T15:23:05Z
14957,,1,6400.00,11,2,1,19.388816460000,-99.293285930000,22.00,2023-07-07T15:23:17Z
14958,,1,1317.00,11,1,1,19.573025000000,-99.303085000000,699.00,2023-07-07T15:23:29Z
14959,,1,3324.00,11,1,1,19.369262000000,-99.266744000000,417.00,2023-07-07T15:23:32Z
14960,,1,6000.00,11,1,1,19.434215503642,-99.211598597467,266.00,2023-07-07T15:23:37Z
14961,,0,120.00,13,1,1,19.337516600000,-99.185081400000,59000.00,2023-07-10T11:07:30Z
14962,,0,178.00,13,1,1,19.437819200000,-99.194958200000,500.00,2023-07-10T11:37:43Z
14963,,0,137.00,13,1,1,19.433562200000,-99.180929200000,97000.00,2023-07-10T11:46:54Z
14964,,0,394.00,13,2,1,19.418620000000,-99.214115000000,70.00,2023-07-10T12:04:23Z
14966,,0,500.00,13,1,1,19.317486800000,-99.211907000000,700.00,2023-07-10T17:07:27Z
14967,,0,883.00,11,1,2,19.361201500000,-99.278255100000,11300.00,2023-07-10T17:10:58Z
14967,,0,883.00,11,1,1,19.361201500000,-99.278255100000,11300.00,2023-07-10T17:10:58Z
14968,,0,708.00,11,1,2,19.409741100000,-99.175910600000,10650.00,2023-07-10T17:17:52Z
14968,,0,708.00,11,1,1,19.409741100000,-99.175910600000,10650.00,2023-07-10T17:17:52Z
14969,,0,881.00,11,1,2,19.396202400000,-99.287654200000,12700.00,2023-07-10T17:22:24Z
14969,,0,881.00,11,1,1,19.396202400000,-99.287654200000,12700.00,2023-07-10T17:22:24Z
14970,,0,1345.00,11,1,2,19.512795900000,-99.231925400000,15345.00,2023-07-10T17:32:09Z
14970,,0,1345.00,11,1,1,19.512795900000,-99.231925400000,15345.00,2023-07-10T17:32:09Z
14971,,0,719.00,13,1,1,19.362049000000,-99.184173000000,10000.00,2023-07-11T09:51:38Z
14972,,0,250.00,13,1,1,19.394720300000,-99.145913600000,46000.00,2023-07-11T10:28:02Z
14974,,0,128.00,13,1,1,19.423669200000,-99.164718800000,50000.00,2023-07-11T13:03:24Z
14975,,0,1424.00,11,1,1,19.405615300000,-99.171022800000,10350.00,2023-07-11T13:50:56Z
14976,,0,987.00,11,1,2,19.433940900000,-99.191158400000,10509.00,2023-07-11T13:58:08Z
14976,,0,987.00,11,1,1,19.433940900000,-99.191158400000,10509.00,2023-07-11T13:58:08Z
14977,,0,79.00,13,1,1,19.345482600000,-99.178181600000,43000.00,2023-07-11T15:48:51Z
14978,,0,907.00,11,1,1,19.452453400000,-99.218902200000,12700.00,2023-07-11T15:54:49Z
14980,,0,727.00,11,1,1,19.427580600000,-99.173163900000,18960.00,2023-07-11T16:03:03Z
14981,,0,1240.00,11,1,1,19.436912000000,-99.210149300000,11800.00,2023-07-11T16:07:21Z
14982,,0,1098.00,11,1,1,20.723031200000,-103.417783100000,11330.00,2023-07-11T16:15:35Z
14983,,0,977.00,11,1,1,19.304627400000,-99.203345600000,16720.00,2023-07-11T16:24:59Z
14984,,0,730.00,11,1,1,19.433940900000,-99.191158400000,16300.00,2023-07-11T17:30:11Z
14985,,0,1026.00,11,1,1,19.424772100000,-99.167259800000,10700.00,2023-07-11T17:44:03Z
14986,,0,567.00,11,1,1,19.503340600000,-99.248960500000,10000.00,2023-07-11T17:53:31Z
14987,,0,80.00,13,1,1,20.757975600000,-103.430888600000,19000.00,2023-07-11T20:54:34Z
14988,,0,42.00,13,1,1,20.586512300000,-100.409101500000,10000.00,2023-07-12T08:30:40Z
14989,,0,1215.00,11,1,1,19.539924100000,-99.215203500000,11800.00,2023-07-12T11:26:03Z
14992,,0,192.00,15,1,2,19.466806900000,-99.174256000000,39000.00,2023-07-12T17:48:34Z
14993,,0,74.00,11,1,1,19.438184400000,-99.187948000000,10000.00,2023-07-13T09:32:34Z
14994,,0,10.00,11,1,1,19.362318700000,-99.185211200000,10000.00,2023-07-13T09:53:28Z
14995,,0,10.00,11,1,1,19.418228200000,-99.161740600000,10000.00,2023-07-13T10:05:06Z
14997,,0,80.00,13,1,1,19.352161100000,-99.162972400000,30000.00,2023-07-13T13:07:48Z
14998,,0,60.00,13,1,1,25.435319600000,-100.994808000000,18500.00,2023-07-13T13:23:11Z
15001,15000,0,50.00,,1,1,,,70000.00,2023-07-13T18:10:37Z
15001,15000,0,50.00,,1,2,,,70000.00,2023-07-13T18:10:37Z
15002,15000,0,90.00,,1,2,,,1500.00,2023-07-13T18:11:37Z
15003,,0,38.00,13,1,1,19.412031900000,-99.181102900000,480.00,2023-07-13T21:03:13Z
15004,,0,154.00,11,1,1,19.412031900000,-99.181102900000,80000.00,2023-07-13T21:51:05Z
15005,,0,450.00,13,1,1,19.269571300000,-99.642247900000,55000.00,2023-07-14T08:35:37Z
15006,,0,120.00,13,1,1,19.333341332867,-99.042971829747,28000.00,2023-07-14T09:19:02Z
15007,,0,4386.00,15,1,2,19.783031148998,-99.901755789871,25000000.00,2023-07-14T09:35:12Z
15018,,0,2230.00,15,1,2,19.600102560453,-99.033068619675,20000000.00,2023-07-14T18:28:57Z
15019,,0,8944.00,13,1,1,20.613419700000,-103.395454000000,22000.00,2023-07-15T19:43:37Z
15020,,1,8000.00,11,1,1,19.425819000000,-99.176866000000,320.00,2023-07-17T11:24:48Z
15021,,1,2377.00,11,1,1,19.366804850000,-99.271445510000,425.00,2023-07-17T11:25:24Z
15022,,1,545.00,11,1,1,19.544326120000,-99.212370260000,230.00,2023-07-17T11:25:37Z
15023,,1,12270.00,11,1,1,19.424546770000,-99.134611930000,400.00,2023-07-17T11:25:52Z
15024,,1,14203.00,11,1,1,19.432999420000,-99.155672080000,410.00,2023-07-17T11:26:22Z
15025,,1,16000.00,11,1,1,19.352187990000,-99.185706160000,400.00,2023-07-17T11:26:35Z
15025,,1,16000.00,11,2,2,19.352187990000,-99.185706160000,2000.00,2023-07-17T11:26:35Z
15025,,1,16000.00,11,1,1,19.352187990000,-99.185706160000,4.00,2023-07-17T11:26:35Z
15027,,1,6100.00,11,1,1,19.424634590000,-99.177418280000,330.00,2023-07-17T11:27:37Z
15027,,1,6100.00,11,1,2,19.424634590000,-99.177418280000,2448.00,2023-07-17T11:27:37Z
15028,,1,8667.00,11,2,1,19.403172000000,-99.271218000000,22.00,2023-07-17T11:28:00Z
15029,,1,31211.00,11,2,1,19.434357000000,-99.153724000000,23.00,2023-07-17T11:28:07Z
15029,,1,31211.00,11,2,2,19.434357000000,-99.153724000000,4415.00,2023-07-17T11:28:07Z
15031,,1,14300.00,11,2,1,19.363843000000,-99.279230000000,23.00,2023-07-17T11:28:32Z
15031,,1,14300.00,11,2,2,19.363843000000,-99.279230000000,3800.00,2023-07-17T11:28:32Z
15032,,1,9088.00,11,2,1,19.393714300000,-99.238158900000,14.00,2023-07-17T11:28:39Z
15032,,1,9088.00,11,2,2,19.393714300000,-99.238158900000,2500.00,2023-07-17T11:28:39Z
15033,,1,21743.00,11,2,1,25.659242000000,-100.355608000000,22.00,2023-07-17T11:28:44Z
15034,,1,8848.00,11,2,1,19.427548000000,-99.173096000000,17.00,2023-07-17T11:28:53Z
15035,,1,14832.00,11,1,1,25.669835577203,-100.334243063090,320.00,2023-07-17T11:29:09Z
15036,,1,12288.00,11,2,1,19.401493326961,-99.276143542397,22.00,2023-07-17T11:29:23Z
15037,,1,729.00,11,1,1,25.742621376704,-100.313458442690,250.00,2023-07-17T11:29:29Z
15039,,1,420.00,11,1,1,20.682107165532,-103.385455215010,350.00,2023-07-17T11:29:56Z
15040,,1,2925.00,11,1,1,20.676670787259,-103.368256786990,180.00,2023-07-17T11:30:09Z
15041,,1,1800.00,11,1,1,20.651066523547,-103.397920000000,280.00,2023-07-17T11:30:20Z
15042,,1,3900.00,11,1,1,25.674755939339,-100.350754804090,310.00,2023-07-17T11:30:34Z
15043,,1,765.00,11,1,1,20.673099899694,-103.422440466030,354.00,2023-07-17T11:30:42Z
15043,,1,765.00,11,1,2,20.673099899694,-103.422440466030,43636.00,2023-07-17T11:30:42Z
15044,,1,7825.00,11,1,1,20.587183000000,-100.350575000000,270.00,2023-07-17T11:31:00Z
15045,,1,10080.00,11,1,1,20.586285000000,-100.352249000000,179.00,2023-07-17T11:31:13Z
15045,,1,10080.00,11,1,2,20.586285000000,-100.352249000000,40849.00,2023-07-17T11:31:13Z
15048,,1,1.00,11,,,20.573352754799,-100.361139736280,,2023-07-17T11:31:29Z
15049,,1,1080.00,11,1,1,20.656974699841,-100.431733404950,278.00,2023-07-17T11:31:46Z
15050,,1,3481.00,11,1,1,20.657521187250,-100.431882466340,273.00,2023-07-17T11:31:50Z
15051,,1,3410.00,11,1,1,20.647159128408,-103.406573816760,325.00,2023-07-17T11:32:08Z
15052,,1,155.00,11,1,1,20.691542000000,-100.446777000000,250.00,2023-07-17T11:32:14Z
15053,,1,460.00,11,1,1,25.701240669315,-100.377398401600,260.00,2023-07-17T11:32:18Z
15054,,1,13141.00,11,2,1,19.426391973614,-99.141224460067,22.00,2023-07-17T11:32:24Z
15055,,1,10840.00,11,1,1,20.573990489481,-100.357458293960,330.00,2023-07-17T11:32:27Z
15056,,1,787.00,11,1,1,20.605583000000,-100.382335000000,350.00,2023-07-17T11:32:36Z
15057,,1,4979.00,11,1,1,20.593970000000,-100.414363000000,280.00,2023-07-17T11:32:43Z
15058,,1,15300.00,11,1,1,25.672874615056,-100.389385890880,400.00,2023-07-17T11:32:55Z
15059,,1,11600.00,11,1,1,25.652817821647,-100.355429309390,310.00,2023-07-17T11:33:10Z
15060,,1,10700.00,11,1,1,19.043285000000,-98.234070000000,300.00,2023-07-17T11:33:31Z
